repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
lmhughes4/westwing,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1664,1664,1692
lmika-bom/openwis-old,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,910,910,1918
lmrkela/mdita-editor-viktor,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,27,27,27
lmyyyyyy/chameleon,net.sf.saxon+saxon-filename:pom.xml,master,8,3,28,29,435
lobbydude/Hybrid-Framework-master,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,455,455,455
lobbydude/Hybrid-framework-master1,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,443,443,443
lobbydude/selenium-framework-pjcts,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,432,432,432
locationtech/geomesa,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,719,267,0,0,2081
lockss/lockss-docbook,net.sf.saxon+saxon-filename:build.xml,master,0,1,329,328,966
lodms/lodms-plugins,net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,463,1944,2254
Logicify/web-harvest,net.sourceforge.saxon+saxon-filename:pom.xml,master,1,5,629,2249,2284
lohika/ALP,net.sf.saxon+saxon-filename:pom.xml,master,12,7,893,2491,2837
LokeshCT/Junit,net.sourceforge.saxon+saxon-extension:gradle & org.apache.xmlbeans+xmlbeans-xpath-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,338,338,338
lokier/juzicool,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,6,142,142,181
lolaze/iotsys,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1492,1492,1492
long52/PHProjekt,net.sf.saxon+saxon-filename:build.xml,master,0,1,1586,1586,1586
longw5/201712_nifi,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,525,596,596
LorenzoFeldens/Paradigmas,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,397,1287,1543
LoseYourself/big-data-plugin-5.0.1-stable-R,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,1,0,310,341,344
LoseYourself/big-data-plugin-8.0,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,404,384,406
lostalien/ifeng-news-parser,net.sf.saxon+saxon-filename:build.xml,master,1,2,1140,857,3224
Lostr9/webservice,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,337,337,337
louisje/jlibs,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+saxon-extension:gradle,master,0,0,1637,1637,1637
louiswins/ddf,net.sf.saxon+saxon-filename:pom.xml,master,0,13,1857,1406,2205
lovercws/lucene,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1123,1100,1124
lovullo/xspec,net.sf.saxon+saxon-filename:build.xml,master,1,0,111,111,1701
lpodduturi/CARS,net.sf.saxon+saxon-filename:pom.xml,master,0,0,173,173,173
lprathiba88/day-03-homework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1173,1173,1173
lptr/asm,net.sf.saxon+saxon-filename:build.xml,master,0,1,1391,1391,1391
lpuschmann/openengsb,org.apache.servicemix+servicemix-saxon-filename:pom.xml,myfeature,1,0,1958,3388,3388
lsgomes/votingsystem,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,114,114,117
lsycode/webmagic-parent,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1132,1132,1132
ltruchot/loic-truchot-website,net.sf.saxon+saxon-filename:build.xml,master,0,0,1536,1536,1591
LuanVanTotNghiep/WebSiteKhoa,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,0,0,378,378,383
luanxiangming/apiautomation,net.sf.saxon+saxon-filename:pom.xml,master,1,0,798,835,840
luanxiangming/interfacetest,net.sf.saxon+saxon-filename:pom.xml,master,4,0,449,698,798
lubicke2593/lila_for_gradle_talk,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+saxon-extension:gradle,next,0,0,63,63,63
luboid/leontestbed,net.sf.saxon+saxon-filename:build.xml,master,1,0,71,1357,1384
lucasia/citrus,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1481,1481,2266
lucasia/xquery,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,2069,2233,2461
LucasL13/WORK-M1,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,592,552,635
luciang/haiku,net.sf.saxon+saxon-filename:build.xml,master,5,3,724,3148,3264
lucid/lucid,net.sf.saxon+saxon-filename:build.xml,master,20,9,133,133,3611
lucid/lucid-synergy,net.sf.saxon+saxon-filename:build.xml,master,3,1,408,408,3611
lucid/lucid-website,net.sf.saxon+saxon-filename:build.xml,master,1,1,133,133,3611
luizous/projeto-livraria,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,2,2,22
lukhnos/mobilelucene,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml,master,28,11,14,1113,1420
LuLiMingAmos/confluencewiki,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1172,1172,1172
lunifera/grad,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1209,1209,1317
lunifera/lunifera-dsl,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,3,4,820,1405,2394
lunifera/lunifera-ecview,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,1530,1381,1757
lunifera/lunifera-ecview-addons,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1530,1406,1811
lunifera/lunifera-examples,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml & net.sf.saxon+Saxon-HE-filename:build.xml,master,0,2,1725,1693,2394
lunifera/lunifera-ide,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1530,1407,1750
lunifera/lunifera-ide-sdk,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1567,1373,1753
lunifera/lunifera-mobile-vaadin,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1530,1412,1773
lunifera/lunifera-runtime,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,2,2,1568,1406,2394
lunifera/lunifera-runtime-web,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,4,4,1441,1405,2394
lunifera/lunifera-tools-graphical-entity,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1530,1436,1776
lunifera/lunifera-vaaclipse-tools,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,development,0,0,1554,1554,1554
lunifera/lunifera-xtext-runtimebuilder,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,1530,1406,1825
luotao19861229/Spiderman,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1545,1545,1545
lurcherman/openolat,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,194,194,195
lustigepepe/hibernate,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1179,963,1179
luszukpawel/java_jdbc_hsql,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,933,930,935
luvz2code/VoiceAndData,net.sf.saxon+saxon-filename:pom.xml,master,0,0,310,310,310
luwuqiang/solr-5.5.3,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml,master,0,0,966,966,966
luxa94/ParliamentOfFools,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,develop,0,0,867,867,941
lvlnd/java-overlay,net.sf.saxon+saxon-filename:build.xml,master,0,1,1792,1792,1792
lwb2001258/java-appium,net.sf.saxon+saxon-filename:pom.xml,master,0,0,384,384,483
lwiechec/jlibs,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+saxon-extension:gradle,master,0,0,1287,1287,1287
lxgithub24/influencelab,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,441,441,1017
lxgithub24/webmagicmipang,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,441,441,1018
lyf-bupt/spark,net.sf.saxon+saxon-filename:pom.xml,master,0,2,818,810,818
LyleHenkeman/soap_ui_and_builds,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,631,631,631
lysu/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1534,1534,1534
m-alani/dojo_playground,net.sf.saxon+saxon-filename:build.xml,master,1,0,499,677,783
M-D-Y/agoncal-book-javaee7,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1166,1166,1166
m1almatal/openDataWrapper,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,5,2024,2024,2070
macdaddy12561/fhir-server,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,695,695,695
MacDax/testframework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,693,693,693
MaciejSocha/pkom,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,5,5,93
Macquarie-MEG-Research/MEG-XNAT-Plugin,org.apache.xmlbeans+xmlbeans-xpath-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,210,210,212
madhuyamulapalli/jbossfuse_expediaconnect,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,1363,1363,1363
madinochkab/testFramework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1173,1173,1173
madusankap/turing-1,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1595,755,1637
magali-joine/Lyx2ePub,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1046,1045,1046
magicj3lly/soot-instrumentation,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,114,114,116
magicmonster/example-docboook-to-pdf,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1534,1586,1586
MagicWang/plot,net.sf.saxon+saxon-filename:build.xml,master,4,7,53,1099,1124
magsilva/ironiacorp-commons,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,1,130,130,2230
magwas/LiquidTool,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,1,0,971,2177,2179
magwas/worldmodel,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1932,2169,2214
magwas/zenta,net.sourceforge.saxon+saxon-filename:pom.xml,develop,1,2,77,72,2040
magwas/zenta-tools,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,76,75,1140
magwas/zenta3,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,43,43,43
mahairod/jsf-unicode,net.sf.saxon+saxon-filename:pom.xml,2.1.11-01,0,0,1305,1305,1305
Mahendra2007/microservice-poc-master,net.sf.saxon+saxon-filename:pom.xml,master,0,0,531,531,531
mailcz8/javaSandbox,net.sf.saxon+saxon-filename:build.xml,master,0,0,596,548,596
mailursubbu/CalixSoapAxiom,net.sf.saxon+saxon-filename:pom.xml,master,0,1,757,747,757
majiashuo/xueli,net.sf.saxon+saxon-filename:pom.xml,master,0,0,567,542,568
makayppe/soa_pica,org.apache.camel+camel-saxon-filename:pom.xml,master,0,1,255,255,276
MaksimKavalenkaBY/Maven-Ant,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,653,653,653
maktup/capacitacionMicroservicios,org.apache.camel+camel-saxon-filename:pom.xml,master,1,1,20,20,161
Mal3kit/TP4-OPC,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,491,471,491
malinthasa/Apache_Synapse_Modified,net.sf.saxon+saxon-filename:pom.xml,master,0,4,637,636,638
mallickhbqa/sgw_selenium,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1108,1108,1108
Malmee/TestHTTPS,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,1271,1271,1271
MalteBoy47/test,net.sf.saxon+saxon-filename:build.xml,master,0,0,1610,1610,1610
mamamome/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1162,1162,1162
mananvadim/app,net.sf.saxon+saxon-filename:build.xml,master,0,0,485,485,485
mangeot/jibiki,net.sf.saxon+saxon-filename:build.xml,master,0,0,56,56,545
manibushan13/IAF,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,888,877,888
Manikandan2888/SeleniumFW,net.sf.saxon+saxon-filename:build.xml,master,0,0,32,32,32
Maniknsl85/TestProject1,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1061,1061,1061
manishchaudhari9/myseleniumrepo,net.sf.saxon+saxon-filename:pom.xml,master,0,0,35,35,303
manishjsrnit/wavemaker,net.sf.saxon+saxon-filename:build.xml,master,0,0,1839,2210,2227
manishyadav05/ApplicationServices,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,161,161,531
manishyadav05/AppServicesSupportApp,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,153,153,841
Manmay/document-service,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,838,834,838
manojjawalkar/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1386,1386,1386
ManojkumarMuralidharan/Travel-Inc,net.sf.saxon+saxon-filename:build.xml,master,1,1,1954,2493,2581
manojkumarpallapu/jedit,net.sf.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,396,396,396
manojkumarselvaraj/Cucumber_PP,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,216,216,251
manojmishra404/CFSA,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1094,1079,1110
mans0954/maven-debian-helper,net.sf.saxon+saxon-filename:pom.xml,master,1,0,523,1056,1129
mansham6/EbayProject,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1243,1242,1243
mansham6/my-hybird-framework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1273,1273,1273
mansham6/my-hybrid-framework,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1244,1244,1244
ManStefan/soap-ws-custom,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1450,1448,1450
manueltoscanoferrera/BPMN-audit-mediator-for-WSO2-ESB,net.sf.saxon+saxon-filename:pom.xml,master,2,2,838,831,1505
manueltoscanoferrera/WSO2-ESB-UsernameToken-Mediator,net.sf.saxon+saxon-filename:pom.xml,master,0,0,880,868,880
Manuri/ballerina-temp,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,821,809,821
Manuri/composer-temp,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,819,809,819
Manuri/tool-swagger-ballerina-temp,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,821,809,821
mapr-demos/janusgraph,net.sf.saxon+saxon-filename:pom.xml,master,0,0,14,14,427
maprohu/camel-xquery3,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1516,1516,1517
maprohu/mfw-issues,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.camel+camel-saxon-filename:pom.xml & javax.xml.xquery+xqj-api-filename:pom.xml,master,0,0,1506,1506,1519
maqq220/jingzhengu,net.sf.saxon+saxon-filename:pom.xml,master,0,0,714,714,714
maratgleyzer/armadealo,net.sf.saxon+saxon-filename:build.xml,master,1,0,403,600,600
marcelseifert/xml-mvn-coding,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1807,1799,1817
march4326/bestprofit,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1132,1131,1132
marchof/asm,net.sf.saxon+saxon-filename:build.xml,master,31,23,118,2079,2080
marcinlis0/jdbc,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,933,930,933
marcinlis0/p2_java,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,905,881,905
marcohollenstein/jpa-example,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,188,188,188
marcpawl/nthlargest,net.sf.saxon+saxon-filename:build.xml,master,0,0,2005,2141,2141
marcuslogic/servidores,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,497,497,568
margaridagarciapereira/Lift---Drag-Workflow,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1914,1914,1939
margussipria/zf1-mirror,net.sf.saxon+saxon-filename:build.xml,master,0,0,2078,2420,2994
MarianKuptz/ApromoreCodeTestDHBW,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1108,1101,1108
mariannyfidelis/loja-virtual,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,475,475,475
MariaYu/iotsys,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1295,1295,1295
marintek-sima/no.marintek.mylyn.wikitext,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,4,2,236,27,2933
marioja/utils,net.sf.saxon+saxon-filename:pom.xml,master,0,0,397,397,490
mariolfigueiredo/Local,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1430,1190,2183
marius300482/meta,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,4,1,884,1162,1846
mark-liuyanjun/iotsys,net.sourceforge.saxon+saxon-extension:gradle & net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1491,1491,1491
Markbiao/kettle,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,82,82,82
markcox/umjammer,net.sourceforge.saxon+saxon-filename:pom.xml,master,0,1,1550,1550,1550
MarkCuypers/dgrid-poc,net.sf.saxon+saxon-filename:build.xml,master,0,0,1855,1855,1869
MarkCuypers/DojoTest,net.sf.saxon+saxon-filename:build.xml,master,0,1,2002,2002,2029
markjin1990/solr,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sf.saxon+saxon-filename:ivy.xml & net.sf.saxon+Saxon-HE-filename:ivy.xml,master,0,0,1551,1551,1551
marklcurtis33/sci-flex-synapse-esper-plugin,net.sf.saxon+saxon-filename:pom.xml,master,1,0,2010,2796,2796
marklogic-community/marklogic-nifi-incubator,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,ml-release,0,4,105,12,106
marklogic/marklogic-contentpump,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,24,14,8,1,1087
marksantos/findbugs,net.sourceforge.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1503,1503,1503
markusgumbel/dshl7,net.sf.saxon+saxon-filename:build.xml,master,3,3,1792,2935,3016
marlin2/mcp2to191152018,net.sf.saxon+saxon-filename:pom.xml,master,0,0,0,0,28
Marrionnous/exchangerxml,net.sf.saxon+saxon-filename:build.xml,master,0,1,1206,1206,1206
marshalldewitt/activemq,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,151,1099,1099
martapcosta/XML,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,935,910,935
martian-a/cards-against-humanity,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,4,1,892,2326,2397
martian-a/willow,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1985,1985,2138
Martin987999/cs515-s19-surface-jEdit,net.sf.saxon+saxon-filename:ivy.xml & net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,57,57,88
MartinMulder/ebmsadapter,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1829,2457,2457
MartinPeschke/friendfundweb,net.sf.saxon+saxon-filename:build.xml,master,0,0,799,1659,2059
martinsson/agilegrenoble2010-4techos,net.sourceforge.saxon+saxon-filename:build.xml,master,2,1,1933,3124,3154
martinusadyh/project-dojo,net.sf.saxon+saxon-filename:build.xml,master,1,1,1931,2768,2774
MartinWeise/ssd,net.sf.saxon+saxon-filename:build.xml,master,0,0,907,630,907
marwan-abdellah/CourseraPreparation,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,2,576,2107,2320
marycamila184/projeto-clinica,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,360,360,391
massfords/bpel-g,net.sf.saxon+saxon-filename:pom.xml,master,4,2,1477,1549,1549
massimilianoregis/community,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,1588,1426,1801
massimilianoregis/openIndex,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,develop,0,0,1193,1170,1425
massimilianoregis/taggableAdmin,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,0,1614,1614,1622
mastasushi/CollectionManager,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1914,2248,2248
masudjbd/javaee,net.sf.saxon+saxon-filename:pom.xml,master,0,0,1502,1502,1502
matejRis/Software-Quality,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,22,22,82
Matesyi/pb138-evidence-prijmu-web,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,1102,1100,1142
mateuszpmroz/JAZ-zad2,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,428,428,428
mateworks/webmagic-ext,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1857,1857,1857
mathieu-ma/montagnesdor,net.sf.saxon+saxon-filename:pom.xml,master,1,0,932,1757,2703
MathieuNls/soen-6461,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,1517,1517,1517
matijavizintin/jboss-as-7.1.4.Custom,net.sourceforge.saxon+saxon-filename:pom.xml,master,1,0,993,1217,1346
matt-atwater/MicroServicePlayground,org.apache.camel+camel-saxon-filename:pom.xml,master,0,0,12,12,12
matthesrieke/realty-crawler,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml & org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,0,1,1572,1572,1592
matthesrieke/spf,net.sf.saxon+saxon-filename:pom.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1882,1882,1882
matthiasgeiger/Ant-Schematron-Demo,net.sf.saxon+Saxon-HE-extension:gradle & net.sf.saxon+saxon-extension:gradle,master,0,0,1897,1897,1898
mattsouth/xnat-modules,org.apache.xmlbeans+xmlbeans-xpath-extension:gradle,master,0,0,796,608,1094
mattxia/spring-2.5-analysis,net.sourceforge.saxon+saxon-filename:build.xml & net.sf.saxon+saxon-filename:build.xml,master,0,0,1613,1613,1613
matvey-kazakov/neerc-soft,net.sf.saxon+saxon-filename:pom.xml,master,0,0,827,827,1547
Maurice-Betzel/net.betzel.fop.pdf.viewer,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+Saxon-HE-filename:pom.xml,master,0,0,1023,1005,1023
Mauriciokreling/JavaWeb,net.sourceforge.saxon+saxon-filename:build.xml,master,0,0,8,8,8
maxandersen/JBIDE-17724,org.apache.xmlbeans+xmlbeans-xpath-filename:pom.xml,master,1,0,237,1778,1778
maxberger/docbook-xsl,net.sf.saxon+saxon-filename:pom.xml & net.sf.saxon+saxon-filename:build.xml & net.sourceforge.saxon+saxon-filename:pom.xml,master,0,0,1760,1760,1760
